Used_Algorithm,run_id,video_name,video_length,video_avg_bitrate_quality1,video_avg_bitrate_quality2,video_avg_bitrate_quality3,video_avg_bitrate_quality4,video_avg_bitrate_quality5,pattern_avg_throughput,pattern_timeshift,sim_avg_quality,sim_nr_of_switches,sim_nr_of_stallings,sim_avg_stalling_time,sim_total_stalling_time,sim_max_stalling_time,sim_avg_buffer_level,sim_max_buffer_level,sim_startup_nr_of_stallings,sim_startup_nr_of_switches,sim_startup_total_stalling_time,sim_endphase_nr_of_stallings,sim_endphase_nr_of_switches,sim_endphase_total_stalling_time,sim_critbuff_time,sim_lowbuff_time,sim_riskybuff_time,sim_healthybuff_time,sim_bloatedbuff_time,sim_jumps_1_levels,sim_jumps_2_levels,sim_jumps_3_levels,sim_jumps_4_levels,opt_avg_quality,opt_nr_of_switches,opt_avg_buffer_level,opt_max_buffer_level,opt_critbuff_time,opt_lowbuff_time,opt_riskybuff_time,opt_healthybuff_time,opt_bloatedbuff_time,opt_jumps_1_levels,opt_jumps_2_levels,opt_jumps_3_levels,opt_jumps_4_levels,opt_avg_quality_afull,opt_nr_of_switches_afull,buff_D,meta_alpha,meta_nn_model
HASBRAIN,08bb5bf4-c18f-46a2-8f52-c8d0bd3913c0,xe-f4gokRBs,398,0.320061809,0.583676382,0.03689196,0.082803015,0.172432663,0.005351301,399,3.015075377,1,0,0,0,0,94.06015038,217,0,0,0,0,0,0,3.211345828,34.49723507,38.68439407,147.0830022,74.78087446,1,0,0,0,4.173366834,4,15.93224592,41,68.52783669,137.6268527,207.353185,188.5660523,0,4,0,0,0,4.25879397,34,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,08bf8dc3-fc44-44e0-b663-ad20aa05bf0d,ADgG7U3uErQ,268,0.097682428,0.211973632,0.014307065,0.031395781,0.048114577,0.011319411,140,4,0,0,0,0,0,77.05576208,143,0,0,0,0,0,0,1.608260721,3.586002288,6.847706302,122.8781147,87.01826995,0,0,0,0,5,0,12.40223464,19,2.772960482,27.90819423,193.3122729,59.71164305,0,0,0,0,0,5,0,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,08c81e18-c5e8-4f0e-98e8-70fa6614d5d5,ntkD_Iumjlo,404,0.30430631,0.528492079,0.029550832,0.065593426,0.16973697,0.002182656,462,3.027227723,2,2,11.72162615,23.4432523,16.50209118,34.16216216,88,2,0,23.4432523,0,0,0,38.88325515,102.1017841,149.6125482,194.1057299,59.2806119,2,0,0,0,3.205445545,2,16.88998764,42,55.8727248,132.6225191,195.5511626,206.0522638,0,2,0,0,0,3.282178218,122,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,08d4033c-c4f8-4275-9834-bb2dffbd2c82,aZ4KNMnTsIs,386,0.413797029,0.82626675,0.038917554,0.085881216,0.207881202,0.007864241,196,3.082901554,1,0,0,0,0,77.26098191,147,0,0,0,0,0,0,3.015425571,5.579325818,10.59954364,235.0387148,151.0308375,0,1,0,0,3.613989637,1,32.90556274,60,18.02105117,39.39622372,57.99039234,325.6654475,0,1,0,0,0,3.707253886,90,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,08dd8bbb-9a1b-4d0d-8dcc-221d93a60bb3,xe-f4gokRBs,398,0.320061809,0.583676382,0.03689196,0.082803015,0.172432663,0.01049192,280,3.095477387,1,0,0,0,0,111.4010025,228,0,0,0,0,0,0,3.033032026,8.809860016,12.87874793,161.9934078,123.8722527,0,1,0,0,4.304020101,2,18.95357591,43,20.87112481,86.7896793,164.312078,232.6946982,0,2,0,0,0,4.366834171,48,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,08f959cb-9d85-4b90-8a27-3a4dc3b79fa9,UYsjWR1bZBc,318,0.314135413,0.533550943,0.036933853,0.081696285,0.173667958,0.009522787,525,3,0,0,0,0,0,43.17241379,87,0,0,0,0,0,0,1.639388887,4.038306734,7.838723822,227.7415363,47.01693602,0,0,0,0,3.556603774,4,17.83987441,43,25.49717091,87.99019897,165.1132835,155.1011967,0,4,0,0,0,3.650943396,50,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,091dc6ce-4d8e-4df5-bd63-6c2cc052fa8a,GeyDf4ooPdo,341,0.387392313,0.77328366,0.03667932,0.081834917,0.211769806,0.00754349,504,3,0,1,11.25346487,11.25346487,11.25346487,43.35568513,119,0,0,0,0,0,0,17.92266983,55.04474467,125.0167073,112.5592379,56.38632947,0,0,0,0,3.595307918,3,14.00146413,35,24.08666563,131.808836,216.8923141,119.3675909,0,3,0,0,0,3.677419355,45,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,0922d731-c981-45c4-a04c-2e04c5e6d3ee,DXU360o_w64,287,0.388188618,0.774830829,0.036979512,0.082118569,0.199369236,0.010146403,7,3.003484321,1,0,0,0,0,60.15972222,92,0,0,0,0,0,0,0.242810496,3.5696536,10.72766217,190.057799,133.9328112,1,0,0,0,3.411149826,1,40.89565217,82,6.223832692,29.40470504,52.90196826,236.7997659,73.14734999,1,0,0,0,3.491289199,92,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,0927defe-219d-4f05-87f3-eb5a0e6f1fa1,xe-f4gokRBs,398,0.320061809,0.583676382,0.03689196,0.082803015,0.172432663,0.00991044,119,3.105527638,1,0,0,0,0,114.4310777,230,0,0,0,0,0,0,2.331376059,6.886306728,12.87291313,159.1588826,124.6945874,0,1,0,0,4.188442211,2,18.80803011,45,76.85067704,134.4991146,208.176899,182.369981,0,1,1,0,0,4.278894472,72,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,0933f17b-5af8-46e6-b2d7-de6df088c4c1,DXU360o_w64,287,0.388188618,0.774830829,0.036979512,0.082118569,0.199369236,0.007055541,301,3.006968641,1,0,0,0,0,53.52430556,97,0,0,0,0,0,0,0.349179897,4.694533371,23.89064385,169.4590849,88.91292511,1,0,0,0,3.508710801,1,29.87304348,58,3.081287138,21.20571664,61.28115105,227.2517451,0,1,0,0,0,3.592334495,100,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,09741fef-9ad7-4428-b9b5-dd62652d4ab8,xe-f4gokRBs,398,0.320061809,0.583676382,0.03689196,0.082803015,0.172432663,0.007139814,189,3.105527638,1,0,0,0,0,117.9649123,233,0,0,0,0,0,0,2.964687242,5.679677606,9.602732982,160.9350855,122.5772466,0,1,0,0,4.236180905,2,19.19949812,59,61.33226575,145.5588371,223.266737,172.9225014,0,2,0,0,0,4.326633166,62,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,097c9002-8ee2-4e98-a48b-e495d9a4caf2,GeyDf4ooPdo,341,0.387392313,0.77328366,0.03667932,0.081834917,0.211769806,0.007702502,154,3.017595308,1,0,0,0,0,83.02631579,173,0,0,0,0,0,0,2.825127968,14.87634101,22.83664674,149.3707429,99.20917965,1,0,0,0,3.882697947,1,9.122986823,24,64.71509618,188.7500444,294.5088333,41.17577462,0,0,1,0,0,3.973607038,33,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,098ea455-2d11-4907-ad8f-f98c125f08cb,YddVJx4yT1E,469,0.243436896,0.477239949,0.037763821,0.083703448,0.127672677,0.012735089,217,3.036247335,2,0,0,0,0,78.6,169,0,0,0,0,0,0,2.996584589,23.86376638,27.99459248,281.9686539,174.1705891,2,0,0,0,3.535181237,1,38.80191693,69,2.443596552,23.58158912,67.47734387,394.3098749,65.20734272,1,0,0,0,3.560767591,115,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,09943cad-efe7-4548-a0b2-e43343cd4095,lTZiRG1Hys0,326,0.378718937,0.663249881,0.03716584,0.082104254,0.1945169,0.007474966,553,4,0,5,18.44945464,92.24727322,30.58945514,9.280120482,22,2,0,43.35739448,0,0,0,106.5943147,280.8478814,345.4223231,67.64423862,0,0,0,0,0,3.573619632,5,14.7136294,38,74.8790354,148.5914002,178.0999599,148.9925653,0,3,2,0,0,3.665644172,65,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,09c1971c-7a65-43c8-89b0-6bf28e5844bb,xe-f4gokRBs,398,0.320061809,0.583676382,0.03689196,0.082803015,0.172432663,0.00645527,441,3.027638191,2,1,17.24318585,17.24318585,17.24318585,88.9975,212,1,0,17.24318585,0,0,0,24.02373899,43.24318585,47.07028362,160.3002713,71.83438902,2,0,0,0,4.06281407,4,20.02258469,47,39.18967793,76.98304111,147.9892925,248.0759124,0,3,1,0,0,4.158291457,53,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,09e67a9c-9eff-4963-a6b9-cb40950b7843,UYsjWR1bZBc,318,0.314135413,0.533550943,0.036933853,0.081696285,0.173667958,0.00758452,315,3.100628931,1,0,0,0,0,75.46394984,139,0,0,0,0,0,0,2.180356395,5.68690273,16.42360907,167.0132601,114.6625984,0,1,0,0,3.91509434,1,11.77080063,23,26.51467813,84.43674339,227.0262102,85.83989367,0,1,0,0,0,4.006289308,75,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,09e7c777-3b58-4bf4-8cfa-301088ec3d3b,IyTv_SR2uUo,296,0.390249874,0.780597622,0.037499315,0.08259445,0.213628396,0.007373839,546,3,0,1,23.62832022,23.62832022,23.62832022,10.8590604,33,0,0,0,0,0,0,48.88449354,167.2892546,226.5875724,64.92247302,0,0,0,0,0,2.956081081,2,21.44013491,45,2.441090802,59.92211538,146.2952287,136.531713,0,1,1,0,0,3.054054054,47,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,0a1d8834-d598-440e-b107-37ed0379c69d,aZ4KNMnTsIs,386,0.413797029,0.82626675,0.038917554,0.085881216,0.207881202,0.012640867,266,3.082901554,1,0,0,0,0,71.23255814,140,0,0,0,0,0,0,1.563136368,3.472874877,7.770891269,249.7573005,140.9747383,0,1,0,0,3.64507772,1,24.23027167,49,19.35176369,64.1770717,106.0080604,277.8237347,0,1,0,0,0,3.730569948,61,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,0a2c7a8d-4002-466b-92df-0786b3e3661d,D81u4XkDNLY,294,0.22418966,0.436398204,0.017604599,0.058321061,0.119982803,0.002342774,567,3,0,0,0,0,0,29.4440678,55,0,0,0,0,0,0,3.8860665,18.58358719,27.62752898,235.1089666,0,0,0,0,0,3.149659864,1,26.50933786,55,9.484659125,35.25761716,68.60019645,224.3909465,0,1,0,0,0,3.234693878,56,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,0a710c7a-9e7f-4945-804a-3ecef27aaaf5,ntkD_Iumjlo,404,0.30430631,0.528492079,0.029550832,0.065593426,0.16973697,0.011483274,700,3.012376238,1,0,0,0,0,40.02469136,62,0,0,0,0,0,0,2.376213731,4.476248558,7.354599405,356.3996234,15.42250762,1,0,0,0,3.128712871,1,36.86526576,62,12.31228672,27.23310332,40.95977309,361.3113887,14.16343302,1,0,0,0,3.198019802,65,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,0a73af38-f903-4b69-907a-5588db912b5a,C5rC8uAtiBc,363,0.096085186,0.228800705,0.013554042,0.030841653,0.045523159,0.00645527,441,4,0,1,16.91611751,16.91611751,16.91611751,66.9369863,151,1,0,16.91611751,0,0,0,26.82822234,40.45064311,49.59910747,184.0734906,90.24787351,0,0,0,0,4.608815427,2,11.18707015,27,31.84633921,154.5202205,265.7343257,92.42923762,0,1,1,0,0,4.70523416,24,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,0a73e566-baef-4e37-8590-73153eff8587,DXU360o_w64,287,0.388188618,0.774830829,0.036979512,0.082118569,0.199369236,0.006413133,511,3,0,1,11.30981786,11.30981786,11.30981786,19.83391003,45,0,0,0,0,0,0,12.26251296,52.06165808,104.5190134,152.420309,0,0,0,0,0,3.139372822,2,13.79652174,24,15.9888438,77.34522485,150.6550355,135.9741435,0,2,0,0,0,3.229965157,52,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,0a954ac0-08d1-4406-ac51-824996e76076,kxLoycj4pJY,398,0.367872362,0.661927136,0.036880402,0.082255779,0.190305528,0.008048926,357,3.095477387,1,0,0,0,0,104.4711779,217,0,0,0,0,0,0,2.168765043,4.493290966,7.727508853,177.656777,111.1750917,0,1,0,0,4.188442211,2,20.81304893,42,1.566495067,62.53269882,130.0892946,261.3677176,0,1,1,0,0,4.27638191,110,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,0af90788-c736-459d-82dd-5a0c8e172493,kxLoycj4pJY,398,0.367872362,0.661927136,0.036880402,0.082255779,0.190305528,0.009598632,595,3.012562814,1,0,0,0,0,87.73684211,169,0,0,0,0,0,0,1.996916248,4.478366763,6.718525643,227.0462284,160.3497269,1,0,0,0,3.881909548,2,26.71016311,56,1.616048182,17.2110503,40.1431635,348.953521,0,2,0,0,0,3.957286432,78,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,0b4511b3-b9bd-4a23-8465-ae8ca0f4d23e,ADgG7U3uErQ,268,0.097682428,0.211973632,0.014307065,0.031395781,0.048114577,0.009286824,147,4,0,0,0,0,0,76.32713755,147,0,0,0,0,0,0,2.075173341,5.995978213,9.383227614,115.9307171,79.67534474,0,0,0,0,5,0,11.72439479,21,7.239203659,46.15092692,205.7584258,44.9978626,0,0,0,0,0,5,0,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,0b95bbb6-9558-484f-935d-ad3055918410,CKmVUlJ2iQg,432,0.04382284,0.09749958,0.008487185,0.030667284,0.047219321,0.011483274,700,3.979166667,1,5,17.02098004,85.1049002,29.49163999,12.23287671,33,0,1,0,0,0,0,90.19645133,291.7577892,373.957833,113.9588753,0,1,0,0,0,3.775462963,4,14.56647399,33,48.87581478,115.7920346,228.8488736,204.3327457,0,3,1,0,0,3.87037037,48,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,0ba4071b-1faa-4f80-88b6-48abff3a16be,GUEZCxBcM78,311,0.372617946,0.743920566,0.036694585,0.082386512,0.188185338,0.007373839,546,3,0,0,0,0,0,22.06410256,50,0,0,0,0,0,0,9.09052841,44.54010014,71.61671007,193.5295863,0,0,0,0,0,3.237942122,1,16.93258427,35,14.66947396,72.14048388,113.603513,184.1650342,0,1,0,0,0,3.334405145,52,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,0bdd1dd8-f822-4453-bf47-64c9339a039e,IyTv_SR2uUo,296,0.390249874,0.780597622,0.037499315,0.08259445,0.213628396,0.002342774,567,3,0,1,25.04551266,25.04551266,25.04551266,8.248322148,27,0,0,0,0,0,0,80.60103962,210.0068859,280.0076377,18.62361741,0,0,0,0,0,2.908783784,2,18.35413153,41,58.34243405,127.8978636,140.748782,145.1825258,0,2,0,0,0,3.006756757,71,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,0bf3e11e-802c-47f6-abfa-bbcceffa18c6,vlDzYIIOYmM,242,0.391944331,0.782973223,0.037585675,0.083042799,0.214413223,0.00354787,308,4,0,7,13.30439999,93.13079995,17.03955997,5.976,21,2,0,28.66422496,2,0,28.21203729,125.2950006,294.1917317,318.9476359,0.045639936,0,0,0,0,0,3.487603306,2,19.81030928,38,17.50904779,38.75438109,69.62052095,164.0988496,0,2,0,0,0,3.582644628,94,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,0c37833a-d585-414e-af82-f05f44c728cf,D81u4XkDNLY,294,0.22418966,0.436398204,0.017604599,0.058321061,0.119982803,0.009522787,525,3,0,0,0,0,0,24.20338983,41,0,0,0,0,0,0,2.368374115,7.785346726,22.61096114,235.4102047,0,0,0,0,0,3.19047619,1,20.4991511,41,1.89248158,40.02372189,75.91193928,215.6373433,0,1,0,0,0,3.278911565,48,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,0c3a0ec6-e37f-45a8-94d7-d08192754bbd,CKmVUlJ2iQg,432,0.04382284,0.09749958,0.008487185,0.030667284,0.047219321,0.003995421,448,3.979166667,1,4,13.70964321,54.83857283,25.65135332,12.62471396,40,2,1,34.80348576,0,0,0,113.8376417,224.3676671,345.0735132,106.1924604,0,1,0,0,0,3.884259259,6,13.01040462,27,36.39030357,140.0081397,244.7914795,181.144107,0,5,1,0,0,3.979166667,87,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,0c705dd1-2095-4714-9337-3d9ef6843773,lTZiRG1Hys0,326,0.378718937,0.663249881,0.03716584,0.082104254,0.1945169,0.007702502,154,4,0,3,10.97185681,32.91557044,12.85222682,13.36363636,34,1,0,10.61078597,1,0,9.452557647,48.16543128,131.9928287,263.316799,89.83942132,0,0,0,0,0,3.923312883,2,10.90964778,25,64.29611435,162.8493268,235.5033991,91.51740541,0,1,1,0,0,4.018404908,99,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,0c7d4120-7d83-4b48-b5ec-0d96165c4dc7,IyTv_SR2uUo,296,0.390249874,0.780597622,0.037499315,0.08259445,0.213628396,0.00981774,175,3.108108108,1,0,0,0,0,40.57239057,78,0,0,0,0,0,0,1.609888057,4.252185488,20.57872964,201.7987554,30.72193132,0,1,0,0,3.368243243,1,27.82462057,49,1.254615269,12.09650955,38.90120187,241.5113114,0,1,0,0,0,3.462837838,73,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,0ca2acd5-40b9-49e8-a26e-f00d6e68d16a,xe-f4gokRBs,398,0.320061809,0.583676382,0.03689196,0.082803015,0.172432663,0.008401963,476,3.012562814,1,0,0,0,0,62.51879699,179,0,0,0,0,0,0,40.10700179,86.10795456,130.5020498,93.1948316,60.94036792,1,0,0,0,4.010050251,2,14.97114178,40,83.14607917,144.600214,229.663743,166.4956699,0,2,0,0,0,4.08040201,52,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,0cae2e41-bed5-4322-a4e9-1151093e6b31,YddVJx4yT1E,469,0.243436896,0.477239949,0.037763821,0.083703448,0.127672677,0.005799466,651,3,0,0,0,0,0,24.63404255,73,0,0,0,0,0,0,4.740010438,55.42495702,146.426006,253.2645329,12.06135485,0,0,0,0,3.228144989,1,17.71352503,30,6.574367393,71.16922863,164.8891506,294.6748882,0,1,0,0,0,3.262260128,149,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,0cfe3fc9-41ad-47d6-bd16-8d56b4e5a6eb,YddVJx4yT1E,469,0.243436896,0.477239949,0.037763821,0.083703448,0.127672677,0.006893486,259,3.051172708,1,0,0,0,0,73.19574468,155,0,0,0,0,0,0,4.976189266,19.54653363,22.88354414,298.1696286,158.0844021,0,1,0,0,3.558635394,1,31.47497338,57,23.97994659,50.3165397,94.23707529,374.8877858,0,1,0,0,0,3.579957356,123,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,0d114bca-329a-45a2-8ac4-4e625e420d20,UYsjWR1bZBc,318,0.314135413,0.533550943,0.036933853,0.081696285,0.173667958,0.00981774,175,3.094339623,1,0,0,0,0,82.92476489,146,0,0,0,0,0,0,1.481701805,3.194140034,4.253900214,172.7012341,114.2193009,0,1,0,0,3.937106918,1,13.45368917,26,27.39152544,71.01823271,176.8560095,141.5255933,0,0,1,0,0,4.025157233,64,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,0d6a818f-b95e-468d-bebe-e44ee427d3d7,ntkD_Iumjlo,404,0.30430631,0.528492079,0.029550832,0.065593426,0.16973697,0.011167621,0,3.012376238,1,0,0,0,0,56.81728395,90,0,0,0,0,0,0,2.467087634,4.494433869,7.590479347,334.5495184,182.2183105,1,0,0,0,3.158415842,1,49.95797281,86,7.100818735,23.34754091,35.34563467,364.3305989,145.0783128,1,0,0,0,3.245049505,57,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,0da45ae1-4c2b-45da-8e18-947983d3fcde,YddVJx4yT1E,469,0.243436896,0.477239949,0.037763821,0.083703448,0.127672677,0.004593955,560,3.002132196,1,1,15.0765374,15.0765374,15.0765374,31.71549894,102,0,0,0,0,0,0,61.03142853,114.17167,199.592917,186.8028671,60.45802011,1,0,0,0,3.289978678,3,28.03301384,79,90.636582,131.3844917,144.3527317,324.7889194,65.18055297,2,1,0,0,3.343283582,138,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,0db7ab16-6f9a-47cf-9e63-124faa352d3b,GUEZCxBcM78,311,0.372617946,0.743920566,0.036694585,0.082386512,0.188185338,0.007255858,609,3,0,0,0,0,0,31.46794872,48,0,0,0,0,0,0,2.334424285,8.761619087,17.82646652,249.2446147,0,0,0,0,0,3.218649518,1,26.44462279,46,16.78487944,37.04235109,61.24454665,242.5313468,0,1,0,0,0,3.302250804,37,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,0df40fbd-6963-436d-a92a-d79566181ddc,ntkD_Iumjlo,404,0.30430631,0.528492079,0.029550832,0.065593426,0.16973697,0.00923626,98,3.027227723,2,0,0,0,0,62.82962963,107,0,0,0,0,0,0,2.995901035,8.704826285,11.99433955,289.7992764,165.7988921,2,0,0,0,3.316831683,1,47.56489493,90,4.361911446,18.44788472,29.63333777,369.8565528,142.4546458,1,0,0,0,3.391089109,68,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,0dffd3f6-2bcf-4fba-94f7-0c96918ded5c,ntkD_Iumjlo,404,0.30430631,0.528492079,0.029550832,0.065593426,0.16973697,0.005174328,497,3.027227723,2,1,18.70144018,18.70144018,18.70144018,28.04926108,77,0,0,0,0,0,0,49.04306953,105.0657733,161.6170341,188.1184875,36.15800971,2,0,0,0,3.188118812,3,20.23980222,43,28.81689185,80.99323231,132.6009607,269.3864461,0,3,0,0,0,3.272277228,103,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,0e078c3e-cc76-436b-94d0-bbaa8e447c79,ADgG7U3uErQ,268,0.097682428,0.211973632,0.014307065,0.031395781,0.048114577,0.008553654,644,4,0,0,0,0,0,58.44609665,115,0,0,0,0,0,0,2.508004758,9.818887001,17.42240082,140.0050787,87.75296143,0,0,0,0,4.470149254,1,34.75232775,66,18.80741273,39.49642276,53.29725513,211.7023799,28.32548186,1,0,0,0,4.552238806,50,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,0e0af9d7-a7cd-47da-83ce-b6e3fbf560a5,xe-f4gokRBs,398,0.320061809,0.583676382,0.03689196,0.082803015,0.172432663,0.011167621,0,3.065326633,1,0,0,0,0,115.9924812,229,0,0,0,0,0,0,2.192304994,4.475215715,7.965916991,165.5753391,126.5898426,0,1,0,0,3.974874372,2,17.86700125,39,36.94533948,111.74026,157.1732865,233.2589894,0,2,0,0,0,4.060301508,46,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,0e9434f0-f13b-497d-82bb-5e1c70e18450,C5rC8uAtiBc,363,0.096085186,0.228800705,0.013554042,0.030841653,0.045523159,0.007864241,196,4,0,0,0,0,0,95.94230769,186,0,0,0,0,0,0,4.652533202,11.53530581,13.95435375,167.4983191,120.7255511,0,0,0,0,4.851239669,1,18.90096286,37,36.76401522,52.24825897,82.78351362,278.9294395,0,1,0,0,0,4.900826446,35,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,0e9def4f-41e3-455e-8f69-2309a6b8d7ac,vlDzYIIOYmM,242,0.391944331,0.782973223,0.037585675,0.083042799,0.214413223,0.00804954,532,4,0,8,19.03752213,152.3001771,29.37220428,5.458167331,12,2,0,44.00113719,1,0,12.3357603,169.403702,367.6471571,387.2598022,0,0,0,0,0,0,3.041322314,3,17.36494845,37,3.725012893,66.01549063,118.0582667,114.5891136,0,2,1,0,0,3.136363636,27,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,0ed65a8d-4a11-42f6-9dd0-3b0fe8d284c7,PeavKgzqRyI,371,0.14477848,0.273938501,0.015864812,0.051274969,0.069134131,0.004677121,469,3.973045822,1,1,13.52941988,13.52941988,13.52941988,62.10455764,160,1,1,13.52941988,0,0,0,39.01242616,67.00146796,108.7433794,119.776049,77.19512426,1,0,0,0,4.595687332,1,21.04576043,56,51.06711076,94.3734037,144.99208,174.1274865,0,0,1,0,0,4.681940701,33,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,0ef1a587-9072-4de6-9855-ac1092955b41,rrhc5-Fxo0g,345,0.292139733,0.5698416,0.036345067,0.0819888,0.150504533,0.007247431,574,3,0,0,0,0,0,43.71387283,90,0,0,0,0,0,0,2.179923171,23.91769782,32.73116692,226.1757362,22.94986153,0,0,0,0,3.457971014,2,25.85962373,56,19.57287101,71.76732746,115.978414,223.411115,0,2,0,0,0,3.547826087,59,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,0f33a588-197b-47e2-abae-a158b3163616,lTZiRG1Hys0,326,0.378718937,0.663249881,0.03716584,0.082104254,0.1945169,0.006792359,637,3.481595092,1,2,9.283964168,18.56792834,9.568288426,28.03343465,65,0,0,0,1,0,8.99963991,30.1607696,64.3465104,143.526054,195.4439093,37.53833685,1,0,0,0,3.512269939,5,20.1194487,45,53.13237622,99.91503294,157.2802091,170.9864276,0,3,2,0,0,3.604294479,53,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,0f6257b3-543b-4c7b-839c-46ea4545eb28,DXU360o_w64,287,0.388188618,0.774830829,0.036979512,0.082118569,0.199369236,0.002309065,427,3,0,1,16.99511673,16.99511673,16.99511673,36.1799308,71,1,0,16.99511673,0,0,0,19.02355611,63.51856636,81.59382521,155.7080101,45.36141471,0,0,0,0,3.275261324,2,16.92347826,41,60.8288087,118.3902711,148.1887031,141.7114531,0,2,0,0,0,3.3728223,56,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,0f76068c-6a84-4f2c-afea-fd0e18374aea,lTZiRG1Hys0,326,0.378718937,0.663249881,0.03716584,0.082104254,0.1945169,0.006539542,203,3.481595092,1,0,0,0,0,60.41284404,94,0,0,0,0,0,0,0.809865153,3.357204583,18.52622395,229.9721145,172.0881674,1,0,0,0,3.950920245,3,11.69678407,26,62.17043768,156.0595918,205.8733588,122.3358285,0,3,0,0,0,4.049079755,69,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,0fa239c6-6c27-442f-99c0-1ca90c7d85bc,ADgG7U3uErQ,268,0.097682428,0.211973632,0.014307065,0.031395781,0.048114577,0.003995421,448,4,0,0,0,0,0,36.7472119,94,0,0,0,0,0,0,10.45916899,43.13597374,83.83777877,94.9781639,35.16111041,0,0,0,0,4.600746269,1,9.966480447,22,55.65880286,131.2792545,200.4907255,60.26134209,0,1,0,0,0,4.649253731,25,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,0fa46fa9-41ed-42bb-bfad-638ced31120d,rrlr02YDr5A,268,0.38188209,0.68288408,0.036969652,0.081589055,0.201824876,0.013921809,56,3.02238806,1,0,0,0,0,63.89591078,129,0,0,0,0,0,0,2.870490804,20.70935623,32.82676352,114.4778848,80.39721123,1,0,0,0,3.708955224,1,29.4972067,51,9.408777869,22.66134505,33.48523666,234.0299353,0,0,1,0,0,3.802238806,48,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,0fb82655-94d8-4809-a1f6-b749da4b8118,aZ4KNMnTsIs,386,0.413797029,0.82626675,0.038917554,0.085881216,0.207881202,0.007474966,553,3,0,0,0,0,0,28.09819121,80,0,0,0,0,0,0,2.781972,49.69469068,83.02231791,227.490521,21.62867563,0,0,0,0,3.32642487,1,16.01034929,33,28.15514372,99.71917861,170.6893703,208.8471512,0,1,0,0,0,3.419689119,69,10,na,Sigmoid242_Sigmoid110_Softmax5
